CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
WBA000077,application,Web Based Application,WBS000153,IM0000162,Closed,5,5,5,0.9836344,incident,KM0000412,closed,0,19-06-2013 15:33,,,10-10-2013 17:26,"4,58,28,19,444",Software,4,#MULTIVALUE,,,
WSR001424,computer,Windows Server,WBS000102,IM0000163,Closed,4,4,4,0.385271533,incident,KM0000970,closed,7,19-06-2013 15:46,,13-02-2014 15:14,13-02-2014 15:14,"1,76,34,76,667",Software,1,SD0000190,,,
WBA000011,application,Web Based Application,WBS000152,IM0000164,Closed,5,5,5,0.4033218,incident,KM0001724,closed,6,20-06-2013 13:01,29-01-2014 09:34,05-02-2014 07:32,05-02-2014 07:33,"1,50,80,66,667",No error - works as designed,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000166,Closed,4,4,4,0.307174989,incident,KM0000611,closed,2,24-06-2013 14:43,,12-11-2013 13:51,12-11-2013 13:51,"1,05,96,32,222",Other,1,SD0000192,,,
WBA000124,application,Web Based Application,WBS000088,IM0000167,Closed,4,4,4,0.648836001,incident,KM0000611,closed,2,26-06-2013 11:36,,12-11-2013 13:47,12-11-2013 13:47,"1,04,16,92,778",Other,1,SD0000194,,,
STA000033,application,Standard Application,WBS000066,IM0000168,Closed,5,5,5,0.875886097,incident,KM0000575,closed,2,26-06-2013 12:09,,18-11-2013 09:14,18-11-2013 09:15,"5,23,78,69,444",Software,1,SD0000195,2,1,C00006478
WBA000124,application,Web Based Application,WBS000088,IM0000170,Closed,4,4,4,0.889155739,incident,KM0000611,closed,13,27-06-2013 10:11,20-01-2014 09:47,13-02-2014 15:17,13-02-2014 15:17,"1,44,96,96,667",Other,2,#MULTIVALUE,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000171,Closed,3,3,3,0.540691699,incident,KM0000553,closed,6,27-06-2013 10:24,,12-11-2013 15:27,12-11-2013 15:27,"6,29,70,88,889",Software,1,SD0000198,,,
WBA000124,application,Web Based Application,WBS000088,IM0000172,Closed,4,4,4,0.586489663,incident,KM0000611,closed,4,27-06-2013 12:51,,12-11-2013 13:49,12-11-2013 13:49,"1,02,99,82,222",Other,1,SD0000199,,,
SBA000782,application,Server Based Application,WBS000043,IM0000173,Closed,3,3,3,0.881855936,incident,KM0001763,closed,1,28-06-2013 07:52,,09-12-2013 15:07,09-12-2013 15:08,"1,22,52,575",Software,1,SD0000201,,,
SBA000045,application,Server Based Application,WBS000170,IM0000174,Closed,5,5,5,0.884553926,incident,KM0000565,closed,1,28-06-2013 08:42,,08-01-2014 15:24,08-01-2014 15:24,"3,02,83,88,889",Software,1,SD0000203,,,
WBA000124,application,Web Based Application,WBS000088,IM0000175,Closed,4,4,4,0.955693081,incident,KM0000611,closed,2,28-06-2013 09:11,,12-11-2013 14:08,12-11-2013 14:09,"1,63,75,83,333",No error - works as designed,1,SD0000202,,,
SUB000068,subapplication,Server Based Application,WBS000129,IM0000176,Closed,3,3,3,0.91246942,incident,KM0001274,closed,3,28-06-2013 12:06,,04-10-2013 13:47,04-10-2013 14:23,"1,87,16,66,667",Unknown,1,SD0000204,,,
WBA000124,application,Web Based Application,WBS000088,IM0000177,Closed,4,4,4,0.038186122,incident,KM0000611,closed,2,01-07-2013 11:30,,12-11-2013 13:49,12-11-2013 13:49,"1,01,03,06,667",Other,1,SD0000205,,,
WBA000124,application,Web Based Application,WBS000088,IM0000178,Closed,4,4,4,0.752879126,incident,KM0000611,closed,6,01-07-2013 14:25,,19-12-2013 11:19,19-12-2013 11:19,"1,28,83,89,444",Software,1,SD0000206,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000179,Closed,4,4,4,0.477671355,incident,KM0000928,closed,3,02-07-2013 11:22,,17-02-2014 12:58,17-02-2014 12:58,"1,27,68,21,389",Software,1,SD0000207,,,
WBA000124,application,Web Based Application,WBS000088,IM0000180,Closed,4,4,4,0.767496996,incident,KM0000611,closed,10,03-07-2013 14:45,,12-11-2013 14:41,12-11-2013 14:41,"9,86,93,16,667",Other,1,SD0000209,,,
SBA000464,application,Server Based Application,WBS000073,IM0000181,Closed,4,4,4,0.585335212,incident,KM0001369,closed,5,04-07-2013 10:06,,15-10-2013 14:07,15-10-2013 14:07,"6,03,61,44,444",Operator error,3,#MULTIVALUE,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000182,Closed,5,5,5,0.7439431,incident,KM0000928,closed,2,04-07-2013 10:01,,02-10-2013 08:10,02-10-2013 08:10,"6,70,14,97,222",Software,1,SD0000211,,,
WBA000082,application,Web Based Application,WBS000055,IM0000183,Closed,5,5,5,0.636269154,incident,KM0000401,closed,7,04-07-2013 15:27,,01-10-2013 16:28,01-10-2013 16:28,"6,36,18,80,556",Other,1,SD0000213,,1,C00000778
STA000033,application,Standard Application,WBS000066,IM0000184,Closed,4,4,4,0.877300897,incident,KM0000575,closed,2,05-07-2013 13:35,,18-11-2013 09:22,18-11-2013 09:24,"0,2175",Operator error,1,SD0000214,1,2,#MULTIVALUE
STA000033,application,Standard Application,WBS000066,IM0000185,Closed,3,3,3,0.677920672,incident,KM0000575,closed,0,08-07-2013 09:13,,04-12-2013 14:25,04-12-2013 14:25,"1,12,85,83,056",Other,1,SD0000215,,,
STA000033,application,Standard Application,WBS000066,IM0000186,Closed,5,5,5,0.187710003,incident,KM0000575,closed,2,08-07-2013 09:42,,18-11-2013 09:12,18-11-2013 09:13,"57,08,625",Software,1,SD0000216,,1,C00006478
SBA000607,application,Server Based Application,WBS000263,IM0000187,Closed,4,4,4,0.692452022,incident,KM0000592,closed,7,08-07-2013 11:29,,18-10-2013 13:30,18-10-2013 13:30,"7,79,00,66,667",Other,1,SD0000217,,,
CBA000018,application,Client Based Application,WBS000251,IM0000188,Closed,4,4,4,0.821460058,incident,KM0000655,closed,12,08-07-2013 15:49,,15-10-2013 09:26,15-10-2013 09:27,"1,26,72,22,222",Unknown,1,SD0000218,,,
SBA000711,application,Server Based Application,WBS000115,IM0000190,Closed,4,4,4,0.575065711,incident,KM0000891,closed,10,09-07-2013 12:04,,08-10-2013 08:40,08-10-2013 08:40,"6,79,10,83,333",Software,1,SD0000220,,1,C00002486
WBA000133,application,Web Based Application,WBS000073,IM0000192,Closed,5,5,5,0.345321172,incident,KM0001611,closed,7,09-07-2013 15:43,,04-11-2013 08:39,04-11-2013 08:39,"8,62,39,83,333",No error - works as designed,1,SD0000222,,,
SBA000782,application,Server Based Application,WBS000043,IM0000193,Closed,3,3,3,0.071060375,incident,KM0001763,closed,1,09-07-2013 16:18,,09-12-2013 14:58,09-12-2013 14:58,"8,52,58,33,333",Other,1,SD0000223,,,
WBA000009,application,Web Based Application,WBS000168,IM0000194,Closed,5,5,5,0.520731429,incident,KM0001724,closed,12,10-07-2013 10:59,,30-10-2013 12:48,30-10-2013 12:48,"5,04,77,77,778",Software,1,SD0000224,,,
STA000033,application,Standard Application,WBS000066,IM0000195,Closed,4,4,4,0.027182852,incident,KM0000575,closed,2,10-07-2013 13:57,,18-11-2013 09:18,18-11-2013 09:18,"55,025",Software,1,SD0000225,1,,
WBA000124,application,Web Based Application,WBS000088,IM0000196,Closed,4,4,4,0.458561462,incident,KM0000611,closed,2,11-07-2013 09:28,,12-11-2013 14:03,12-11-2013 14:03,"9,28,58,44,444",Other,1,SD0000226,,,
WBA000124,application,Web Based Application,WBS000088,IM0000197,Closed,4,4,4,0.791206808,incident,KM0000611,closed,3,11-07-2013 11:20,,03-01-2014 11:34,03-01-2014 11:34,"1,29,17,41,667",No error - works as designed,1,SD0000227,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000198,Closed,4,4,4,0.769775666,incident,KM0000553,closed,13,11-07-2013 10:56,24-09-2013 13:14,27-03-2014 15:13,27-03-2014 15:13,"2,65,34,58,333",Software,2,#MULTIVALUE,,,
SBA000782,application,Server Based Application,WBS000043,IM0000199,Closed,NS,3,NA,0.724279149,incident,KM0001762,closed,2,11-07-2013 11:48,,09-12-2013 14:49,09-12-2013 14:50,"11,26,525",Other,1,SD0000228,,,
WBA000124,application,Web Based Application,WBS000088,IM0000200,Closed,3,3,3,0.631593143,incident,KM0000611,closed,2,11-07-2013 12:01,,12-11-2013 14:08,12-11-2013 14:09,"9,26,11,97,222",Other,1,SD0000229,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000201,Closed,4,4,4,0.779162427,incident,KM0000553,closed,4,11-07-2013 15:21,,01-10-2013 10:11,01-10-2013 10:11,"4,57,355",Software,1,SD0000230,,,
SBA000782,application,Server Based Application,WBS000043,IM0000202,Closed,3,3,3,0.462199914,incident,KM0001763,closed,4,11-07-2013 16:08,,09-10-2013 15:00,09-10-2013 15:00,"4,93,52,88,889",Other,1,SD0000231,,,
SBA000782,application,Server Based Application,WBS000043,IM0000204,Closed,3,3,3,0.387451908,incident,KM0001763,closed,1,12-07-2013 08:15,,09-10-2013 14:20,09-10-2013 14:20,"66,75,875",Other,1,SD0000232,,,
SBA000782,application,Server Based Application,WBS000043,IM0000205,Closed,NS,3,NA,0.374449123,incident,KM0001763,closed,1,12-07-2013 09:07,,09-12-2013 14:46,09-12-2013 14:46,"1,11,86,48,333",Other,1,SD0000233,,,
WBA000082,application,Web Based Application,WBS000055,IM0000206,Closed,4,4,4,0.659237184,incident,KM0000401,closed,4,12-07-2013 14:13,,12-11-2013 14:11,12-11-2013 14:11,"9,13,45,63,889",No error - works as designed,1,SD0000236,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000207,Closed,4,4,4,0.162621487,incident,KM0000553,closed,2,12-07-2013 15:11,,,27-11-2013 15:36,"7,31,70,83,333",Referred,1,SD0000237,,,
SBA000263,application,Server Based Application,WBS000072,IM0000208,Closed,5,5,5,0.237493315,request for information,KM0001116,closed,4,15-07-2013 08:34,08-10-2013 09:22,25-10-2013 08:10,25-10-2013 08:10,"1,49,00,08,333",Other,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000209,Closed,3,3,3,0.403692819,incident,KM0000611,closed,2,15-07-2013 09:04,,12-11-2013 14:07,12-11-2013 14:07,"88,69,425",Other,1,SD0000238,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0000210,Closed,4,4,4,0.952598878,incident,KM0000928,closed,3,15-07-2013 09:53,19-07-2013 14:17,12-11-2013 10:17,12-11-2013 10:17,"8,71,04,69,444",Unknown,1,SD0000239,,,
WBA000133,application,Web Based Application,WBS000073,IM0000211,Closed,4,4,4,0.743261642,incident,KM0001153,closed,2,15-07-2013 14:38,,22-10-2013 20:04,22-10-2013 20:05,"7,48,85,33,333",Other,1,SD0000242,,,
SBA000713,application,Server Based Application,WBS000136,IM0000212,Closed,4,4,4,0.02980429,incident,KM0000970,closed,3,15-07-2013 14:39,,06-01-2014 14:48,06-01-2014 14:48,"3,58,63,88,889",Software,2,#MULTIVALUE,,1,C00000577
WBA000082,application,Web Based Application,WBS000055,IM0000213,Closed,5,5,5,0.009259762,incident,KM0000401,closed,2,15-07-2013 14:23,,12-11-2013 14:08,12-11-2013 14:08,"9,02,74,41,667",Other,1,SD0000241,,,
SBA000782,application,Server Based Application,WBS000043,IM0000214,Closed,3,3,3,0.513261308,incident,KM0000215,closed,3,15-07-2013 15:01,12-08-2013 09:25,01-10-2013 14:20,01-10-2013 14:20,"7,83,95,83,333",Software,2,#MULTIVALUE,,,
SBA000646,application,Server Based Application,WBS000314,IM0000215,Closed,3,3,3,0.22834997,incident,KM0001250,closed,3,16-07-2013 09:52,,30-10-2013 13:14,30-10-2013 13:14,"2,97,37,86,111",Unknown,1,SD0000245,,,
SBA000782,application,Server Based Application,WBS000043,IM0000216,Closed,3,3,3,0.904590297,incident,KM0001763,closed,3,16-07-2013 08:23,20-08-2013 09:30,09-12-2013 14:31,09-12-2013 14:31,"8,52,31,97,222",Other,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000217,Closed,4,4,4,0.532149762,incident,KM0000611,closed,5,16-07-2013 15:05,,12-11-2013 14:09,12-11-2013 14:09,"8,91,57,05,556",Other,1,SD0000251,,,
SBA000782,application,Server Based Application,WBS000043,IM0000218,Closed,4,4,4,0.673956933,incident,KM0001762,closed,2,16-07-2013 15:43,,09-12-2013 14:29,09-12-2013 14:29,"1,09,07,58,056",Other,1,SD0000253,,,
SBA000782,application,Server Based Application,WBS000043,IM0000219,Closed,NS,3,NA,0.93840208,incident,KM0001763,closed,1,16-07-2013 16:14,,09-12-2013 14:27,09-12-2013 14:27,"1,09,02,19,444",Other,1,SD0000254,,,
CBA000014,application,Client Based Application,WBS000073,IM0000220,Closed,4,3,3,0.40701737,incident,KM0001692,closed,3,16-07-2013 15:43,,10-10-2013 12:17,10-10-2013 12:17,"6,47,55,80,556",Software,370,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000221,Closed,4,4,4,0.100362807,incident,KM0000611,closed,12,16-07-2013 17:28,,31-12-2013 12:58,31-12-2013 12:58,"7,08,16,47,222",Other,1,SD0000256,1,,
WBA000124,application,Web Based Application,WBS000088,IM0000222,Closed,4,4,4,0.845594836,incident,KM0000611,closed,10,17-07-2013 09:23,,11-11-2013 12:45,11-11-2013 12:45,"8,74,85,66,667",Other,1,SD0000257,,,
LAP001209,computer,Laptop,WBS000187,IM0000223,Closed,5,5,5,0.274860264,incident,KM0000318,closed,10,17-07-2013 08:31,19-08-2013 16:47,10-10-2013 10:35,10-10-2013 10:35,"9,18,23,05,556",User error,2,#MULTIVALUE,,,
SUB000545,subapplication,Web Based Application,WBS000073,IM0000224,Closed,5,5,5,0.514084889,incident,KM0000795,closed,13,17-07-2013 10:13,,,01-10-2013 15:19,"5,56,93,83,333",Other,1,SD0000258,,,
WBA000124,application,Web Based Application,WBS000088,IM0000225,Closed,4,4,4,0.798548567,incident,KM0000611,closed,4,17-07-2013 14:02,,05-03-2014 12:03,05-03-2014 12:03,"1,40,56,89,444",Software,1,SD0000260,1,1,C00001219
WBA000124,application,Web Based Application,WBS000088,IM0000227,Closed,3,3,3,0.942035749,incident,KM0000611,closed,6,17-07-2013 14:51,,29-01-2014 13:29,29-01-2014 13:29,"9,61,47,77,778",No error - works as designed,1,SD0000261,,,
WBA000133,application,Web Based Application,WBS000073,IM0000228,Closed,4,4,4,0.735696536,incident,KM0001259,closed,8,19-07-2013 10:14,25-07-2013 09:00,15-10-2013 13:52,15-10-2013 13:52,"2,00,75,88,889",Unknown,3,#MULTIVALUE,,,
DTA000414,application,Desktop Application,WBS000135,IM0000229,Closed,5,5,5,0.132310507,request for information,KM0000872,closed,21,22-07-2013 09:44,,17-10-2013 08:41,17-10-2013 08:41,"4,45,70,77,778",Software,2,#MULTIVALUE,,,
WBA000082,application,Web Based Application,WBS000055,IM0000230,Closed,4,4,4,0.906482434,incident,KM0000401,closed,6,22-07-2013 14:18,,12-11-2013 14:41,12-11-2013 14:42,"1,10,97,52,778",Other,1,SD0000268,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0000231,Closed,4,4,4,0.510870231,incident,KM0000553,closed,2,23-07-2013 09:46,,10-01-2014 08:34,10-01-2014 08:35,"1,21,93,28,611",Other,1,SD0000269,1,,
WBA000124,application,Web Based Application,WBS000088,IM0000232,Closed,4,4,4,0.662804932,incident,KM0000611,closed,6,23-07-2013 10:15,,12-11-2013 14:23,12-11-2013 14:23,"2,56,04,44,444",Other,1,SD0000270,,,
SBA000464,application,Server Based Application,WBS000073,IM0000233,Closed,4,4,4,0.953377954,incident,KM0001369,closed,5,23-07-2013 11:19,,20-12-2013 11:27,20-12-2013 11:28,"8,33,10,91,667",Data,1,SD0000271,1,,
SBA000782,application,Server Based Application,WBS000043,IM0000234,Closed,3,3,3,0.613703656,incident,KM0001763,closed,1,23-07-2013 11:48,,09-12-2013 14:25,09-12-2013 14:25,"1,04,21,16,389",Other,1,SD0000272,,,
WBA000124,application,Web Based Application,WBS000088,IM0000235,Closed,4,4,4,0.463040389,incident,KM0000611,closed,6,23-07-2013 13:55,,12-11-2013 14:06,12-11-2013 14:06,"8,40,17,38,889",Other,1,SD0000273,,,
WBA000124,application,Web Based Application,WBS000088,IM0000236,Closed,3,3,3,0.284811699,incident,KM0000611,closed,2,24-07-2013 12:04,,01-10-2013 16:28,01-10-2013 16:28,"5,18,89,02,778",Unknown,1,SD0000279,,,
SBA000607,application,Server Based Application,WBS000263,IM0000237,Closed,NS,3,NA,0.230755258,incident,KM0001106,closed,25,25-07-2013 13:19,09-09-2013 09:40,08-10-2013 14:46,08-10-2013 14:47,"3,07,33,05,556",Other,4,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000238,Closed,5,5,5,0.346551718,incident,KM0000611,closed,2,25-07-2013 11:52,,,01-10-2013 16:41,"23,725",Software,1,SD0000285,,,
WBA000124,application,Web Based Application,WBS000088,IM0000239,Closed,4,4,4,0.724084688,incident,KM0000611,closed,2,25-07-2013 15:19,,12-11-2013 14:07,12-11-2013 14:07,"2,87,77,77,778",Other,1,SD0000286,,,
WBA000124,application,Web Based Application,WBS000088,IM0000240,Closed,4,4,4,0.459900753,incident,KM0000611,closed,2,26-07-2013 09:52,,12-11-2013 14:06,12-11-2013 14:06,"8,12,74,19,444",Other,1,SD0000287,,,
WBA000124,application,Web Based Application,WBS000088,IM0000241,Closed,4,4,4,0.351690403,incident,KM0000611,closed,2,26-07-2013 13:18,,12-11-2013 14:07,12-11-2013 14:07,"8,09,31,80,556",No error - works as designed,1,SD0000289,,,
WBA000082,application,Web Based Application,WBS000055,IM0000242,Closed,4,4,4,0.977614303,incident,KM0000401,closed,9,29-07-2013 09:58,,31-12-2013 13:06,31-12-2013 13:06,"1,04,17,29,167",Unknown,1,SD0000291,1,1,C00004614
SAP000004,application,SAP,WBS000271,IM0000243,Closed,5,5,5,0.783820118,request for information,KM0001270,closed,0,29-07-2013 12:57,05-08-2013 11:14,08-10-2013 14:03,08-10-2013 14:03,"4,68,55,27,778",Other,2,#MULTIVALUE,,,
DTA000027,application,Desktop Application,WBS000217,IM0000245,Closed,5,5,5,0.631089332,incident,KM0001145,closed,0,29-07-2013 11:00,10-10-2013 09:56,10-10-2013 12:05,10-10-2013 12:05,"2,87,91,66,667",Software,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000246,Closed,4,4,4,0.645436621,incident,KM0000611,closed,2,29-07-2013 12:53,,28-11-2013 14:05,28-11-2013 14:06,"2,15,59,44,444",Other,1,SD0000294,,,
WBA000124,application,Web Based Application,WBS000088,IM0000247,Closed,4,4,4,0.876995692,incident,KM0000611,closed,8,29-07-2013 11:13,,12-11-2013 14:19,12-11-2013 14:19,"80,11,025",No error - works as designed,1,SD0000293,,,
CBA000014,application,Client Based Application,WBS000073,IM0000248,Closed,5,5,5,0.778874153,incident,KM0001723,closed,0,29-07-2013 17:01,,09-12-2013 08:38,09-12-2013 08:38,"7,33,43,83,333",Other,1,SD0000297,,,
LAP001536,computer,Laptop,WBS000091,IM0000249,Closed,5,5,5,0.760439098,incident,KM0001444,closed,7,30-07-2013 08:32,02-09-2013 15:22,19-11-2013 13:29,19-11-2013 13:29,"6,21,55,38,889",Hardware,2,#MULTIVALUE,,,
WBA000124,application,Web Based Application,WBS000088,IM0000250,Closed,4,4,4,0.035345665,incident,KM0000611,closed,2,30-07-2013 11:31,,12-11-2013 14:18,12-11-2013 14:18,"7,90,28,91,667",Other,1,SD0000298,,,
SBA000759,application,Server Based Application,WBS000296,IM0000251,Closed,5,5,5,0.668225069,request for information,KM0001031,closed,0,30-07-2013 13:32,,08-10-2013 14:29,08-10-2013 14:29,"1,00,67,36,111",Other,1,SD0000301,,,
WBA000082,application,Web Based Application,WBS000055,IM0000252,Closed,4,4,4,0.790732715,incident,KM0000401,closed,4,30-07-2013 12:48,,12-11-2013 14:34,12-11-2013 14:34,"7,89,26,16,667",Other,1,SD0000299,,,
SBA000759,application,Server Based Application,WBS000296,IM0000253,Closed,4,4,4,0.054301041,request for information,KM0001711,closed,1,30-07-2013 14:18,,08-10-2013 14:30,08-10-2013 14:31,"3,51,88,05,556",Inquiry,1,SD0000302,,,
SAP000004,application,SAP,WBS000271,IM0000254,Closed,5,5,5,0.640551688,request for information,KM0001269,closed,5,31-07-2013 09:06,,15-10-2013 11:45,15-10-2013 11:45,"5,69,65,52,778",Other,1,SD0000303,,,
SBA000464,application,Server Based Application,WBS000073,IM0000256,Closed,4,4,4,0.160154103,incident,KM0001414,closed,19,01-08-2013 11:56,09-08-2013 10:05,02-12-2013 11:37,02-12-2013 11:37,"9,03,76,69,444",Software,9,#MULTIVALUE,,,
WBA000150,application,Web Based Application,WBS000223,IM0000257,Closed,4,4,4,0.928262692,incident,KM0000958,closed,3,01-08-2013 13:26,,21-10-2013 14:18,21-10-2013 14:19,"5,99,37,97,222",Software,1,SD0000313,,,
SAP000004,application,SAP,WBS000271,IM0000259,Closed,5,5,5,0.803346507,request for information,KM0001124,closed,4,05-08-2013 11:04,,08-10-2013 08:43,08-10-2013 08:43,"4,16,75,77,778",Other,1,SD0000318,,,
WBA000124,application,Web Based Application,WBS000088,IM0000260,Closed,4,4,4,0.481749208,incident,KM0000611,closed,4,05-08-2013 12:03,,12-11-2013 14:13,12-11-2013 14:14,"0,173333333",Other,1,SD0000319,,,
WBA000124,application,Web Based Application,WBS000088,IM0000261,Closed,4,4,4,0.579813462,incident,KM0000611,closed,2,05-08-2013 14:20,,12-11-2013 14:09,12-11-2013 14:09,"2,00,88,88,889",No error - works as designed,1,SD0000323,,,
SAP000004,application,SAP,WBS000271,IM0000262,Closed,5,5,5,0.887834841,request for information,KM0001264,closed,5,06-08-2013 08:17,,03-10-2013 10:46,03-10-2013 10:46,"4,43,47,72,222",Other,1,SD0000325,,,
WBA000124,application,Web Based Application,WBS000088,IM0000263,Closed,4,4,4,0.501485554,incident,KM0000611,closed,10,06-08-2013 09:22,,25-10-2013 08:30,25-10-2013 08:30,"6,08,12,91,667",Software,1,SD0000326,,,
LSR000715,computer,Linux Server,WBS000161,IM0000266,Closed,3,3,3,0.000423349,incident,KM0001274,closed,9,06-08-2013 15:48,,,27-11-2013 16:39,"8,51,35,41,667",Other,1,SD0000331,,,
WBA000124,application,Web Based Application,WBS000088,IM0000267,Closed,4,4,4,0.150861935,incident,KM0000611,closed,2,07-08-2013 09:41,,12-11-2013 14:15,12-11-2013 14:15,"7,29,07,33,333",Other,1,SD0000333,,,
